,zip,city,county,pop,ZIP,LAT,LNG,_merge,gundo_lat,gundo_long,Est_Dist_from_Home (Miles)
996,96097,Yreka,Siskiyou,9746,96097,41.756147,-122.659466,both,33.92735,-118.41591,588.8145273
997,95006,Boulder Creek,Santa Cruz,9632,95006,37.171267,-122.149524,both,33.92735,-118.41591,307.3355162
998,93546,Mammoth Lakes,Mono,9591,93546,37.548799,-118.839818,both,33.92735,-118.41591,251.6133314
999,95033,Los Gatos,Santa Clara,9511,95033,37.160846,-121.983966,both,33.92735,-118.41591,300.5207189
1000,92252,Joshua Tree,San Bernardino,9351,92252,34.168333,-116.288431,both,33.92735,-118.41591,123.0576105
1001,93465,Templeton,San Luis Obispo,9202,93465,35.538809,-120.739893,both,33.92735,-118.41591,172.8314591
1002,93926,Gonzales,Monterey,9171,93926,36.52587,-121.396735,both,33.92735,-118.41591,246.2824849
1003,92359,Mentone,San Bernardino,9170,92359,34.083016,-117.073317,both,33.92735,-118.41591,77.73147296
1004,93644,Oakhurst,Madera,9055,93644,37.377787,-119.632385,both,33.92735,-118.41591,248.2504359
1005,95946,Penn Valley,Nevada,8977,95946,39.215586,-121.20324,both,33.92735,-118.41591,397.1361357
1006,94931,Cotati,Sonoma,8926,94931,38.324133,-122.714633,both,33.92735,-118.41591,387.4018679
1007,93620,Dos Palos,Merced,8906,93620,37.020043,-120.625404,both,33.92735,-118.41591,247.464394
1008,95010,Capitola,Santa Cruz,8856,95010,36.976175,-121.95316,both,33.92735,-118.41591,290.1101128
1009,94574,Saint Helena,Napa,8757,94574,38.542448,-122.419923,both,33.92735,-118.41591,389.5142848
1010,92320,Calimesa,Riverside,8753,92320,33.990372,-117.052255,both,33.92735,-118.41591,78.35382511
1011,94930,Fairfax,Marin,8728,94930,37.943963,-122.616418,both,33.92735,-118.41591,363.9437614
1012,90014,Los Angeles,Los Angeles,8688,90014,34.043146,-118.251746,both,33.92735,-118.41591,12.36101467
1013,92250,Holtville,Imperial,8655,92250,32.777241,-115.127641,both,33.92735,-118.41591,205.9512068
1014,91020,Montrose,Los Angeles,8633,91020,34.211341,-118.230652,both,33.92735,-118.41591,22.32734392
1015,91935,Jamul,San Diego,8550,91935,32.721919,-116.788204,both,33.92735,-118.41591,125.6991545
1016,95065,Santa Cruz,Santa Cruz,8491,95065,37.031475,-121.98334,both,33.92735,-118.41591,294.0122521
1017,95726,Pollock Pines,El Dorado,8449,95726,38.800349,-120.503871,both,33.92735,-118.41591,356.5210787
1018,92655,Midway City,Orange,8382,92655,33.74513,-117.984873,both,33.92735,-118.41591,27.78701056
1019,90077,Los Angeles,Los Angeles,8382,90077,34.108023,-118.456964,both,33.92735,-118.41591,12.7163938
1020,95324,Hilmar,Merced,8380,95324,37.394536,-120.890747,both,33.92735,-118.41591,277.1979939
1021,95988,Willows,Glenn,8298,95988,39.491654,-122.26208,both,33.92735,-118.41591,439.8933106
1022,93449,Pismo Beach,San Luis Obispo,8180,93449,35.165671,-120.655844,both,33.92735,-118.41591,153.6831685
1023,93625,Fowler,Fresno,8059,93625,36.624539,-119.671874,both,33.92735,-118.41591,199.5771217
1024,90211,Beverly Hills,Los Angeles,8019,90211,34.064958,-118.382979,both,33.92735,-118.41591,9.703516681
1025,92325,Crestline,San Bernardino,7948,92325,34.243482,-117.281304,both,33.92735,-118.41591,68.57455819
1026,95327,Jamestown,Tuolumne,7918,95327,37.861625,-120.480322,both,33.92735,-118.41591,295.664789
1027,93463,Solvang,Santa Barbara,7911,93463,34.624395,-120.137875,both,33.92735,-118.41591,109.5919692
1028,94710,Berkeley,Alameda,7893,94710,37.863914,-122.306465,both,33.92735,-118.41591,348.7182193
1029,92249,Heber,Imperial,7861,92249,32.725583,-115.47268,both,33.92735,-118.41591,189.3106585
1030,92548,Homeland,Riverside,7859,92548,33.758663,-117.109484,both,33.92735,-118.41591,75.95269628
1031,92067,Rancho Santa Fe,San Diego,7724,92067,33.020908,-117.190346,both,33.92735,-118.41591,94.50005218
1032,92241,Desert Hot Springs,Riverside,7699,92241,33.842584,-116.2929,both,33.92735,-118.41591,122.0417649
1033,95005,Ben Lomond,Santa Cruz,7661,95005,37.098768,-122.091734,both,33.92735,-118.41591,301.5214062
1034,93721,Fresno,Fresno,7650,93721,36.732891,-119.783739,both,33.92735,-118.41591,208.8316704
1035,90056,Los Angeles,Los Angeles,7649,90056,33.988047,-118.370361,both,33.92735,-118.41591,4.945106803
1036,93510,Acton,Los Angeles,7644,93510,34.450906,-118.227614,both,33.92735,-118.41591,37.78151106
1037,95932,Colusa,Colusa,7633,95932,39.266469,-121.978604,both,33.92735,-118.41591,418.8535249
1038,95220,Acampo,San Joaquin,7576,95220,38.200231,-121.235034,both,33.92735,-118.41591,334.9028881
1039,92233,Calipatria,Imperial,7509,92233,33.172881,-115.553769,both,33.92735,-118.41591,173.0347189
1040,94515,Calistoga,Napa,7491,94515,38.634822,-122.615051,both,33.92735,-118.41591,400.9325134
1041,93434,Guadalupe,Santa Barbara,7451,93434,34.919894,-120.604969,both,33.92735,-118.41591,142.5153336
1042,94027,Atherton,San Mateo,7415,94027,37.453514,-122.204756,both,33.92735,-118.41591,323.6441259
1043,95019,Freedom,Santa Cruz,7368,95019,36.935538,-121.783134,both,33.92735,-118.41591,281.569167
1044,95139,San Jose,Santa Clara,7363,95139,37.224914,-121.764075,both,33.92735,-118.41591,295.7574098
1045,93234,Huron,Fresno,7355,93234,36.191268,-120.090097,both,33.92735,-118.41591,183.035329
1046,93022,Oak View,Ventura,7179,93022,34.40778,-119.306554,both,33.92735,-118.41591,60.84567414
1047,94028,Portola Valley,San Mateo,7125,94028,37.376828,-122.209796,both,33.92735,-118.41591,319.9250989
1048,90401,Santa Monica,Los Angeles,7111,90401,34.013666,-118.49375,both,33.92735,-118.41591,7.455256287
1049,93445,Oceano,San Luis Obispo,7106,93445,35.044396,-120.620199,both,33.92735,-118.41591,147.5165193
1050,95642,Jackson,Amador,7101,95642,38.343033,-120.760921,both,33.92735,-118.41591,332.2938052
1051,96067,Mount Shasta,Siskiyou,7094,96067,41.314337,-122.380798,both,33.92735,-118.41591,555.0249631
1052,95693,Wilton,Sacramento,7037,95693,38.399281,-121.210116,both,33.92735,-118.41591,346.390141
1053,95316,Denair,Stanislaus,7022,95316,37.553376,-120.714055,both,33.92735,-118.41591,282.0167328
1054,95631,Foresthill,Placer,6851,95631,39.053461,-120.795632,both,33.92735,-118.41591,378.407512
1055,95018,Felton,Santa Cruz,6841,95018,37.074092,-122.059372,both,33.92735,-118.41591,299.0526277
1056,95658,Newcastle,Placer,6837,95658,38.881183,-121.169014,both,33.92735,-118.41591,375.3056451
1057,93267,Strathmore,Tulare,6788,93267,36.15118,-119.049222,both,33.92735,-118.41591,157.9412743
1058,92276,Thousand Palms,Riverside,6748,92276,33.82233,-116.364238,both,33.92735,-118.41591,118.042522
1059,94939,Larkspur,Marin,6747,94939,37.937082,-122.532369,both,33.92735,-118.41591,360.5637509
1060,93591,Palmdale,Los Angeles,6744,93591,34.59448,-117.813666,both,33.92735,-118.41591,57.57138933
1061,92342,Helendale,San Bernardino,6737,92342,34.757047,-117.350142,both,33.92735,-118.41591,83.65349627
1062,96094,Weed,Siskiyou,6611,96094,41.456579,-122.469367,both,33.92735,-118.41591,565.883253
1063,92356,Lucerne Valley,San Bernardino,6573,92356,34.510646,-116.896718,both,33.92735,-118.41591,95.79718319
1064,93924,Carmel Valley,Monterey,6514,93924,36.415603,-121.637651,both,33.92735,-118.41591,250.5701617
1065,92624,Capistrano Beach,Orange,6372,92624,33.451469,-117.659056,both,33.92735,-118.41591,54.59559889
1066,93615,Cutler,Tulare,6347,93615,36.503322,-119.286328,both,33.92735,-118.41591,184.8350685
1067,93240,Lake Isabella,Kern,6327,93240,35.617546,-118.452285,both,33.92735,-118.41591,116.9247225
1068,95683,Sloughhouse,Sacramento,6326,95683,38.511992,-121.096261,both,33.92735,-118.41591,350.563934
1069,95436,Forestville,Sonoma,6240,95436,38.486817,-122.90562,both,33.92735,-118.41591,402.6719507
1070,93427,Buellton,Santa Barbara,6200,93427,34.610436,-120.219523,both,33.92735,-118.41591,113.4032137
1071,92372,Pinon Hills,San Bernardino,6071,92372,34.447894,-117.623946,both,33.92735,-118.41591,57.87503122
1072,95202,Stockton,San Joaquin,6066,95202,37.959736,-121.288287,both,33.92735,-118.41591,321.9203845
1073,95626,Elverta,Sacramento,6065,95626,38.733145,-121.468174,both,33.92735,-118.41591,373.3265487
1074,95987,Williams,Colusa,5950,95987,39.105127,-122.283003,both,33.92735,-118.41591,417.5898611
1075,95971,Quincy,Plumas,5924,95971,39.940063,-120.891328,both,33.92735,-118.41591,437.7699533
1076,95046,San Martin,Santa Clara,5918,95046,37.099308,-121.59924,both,33.92735,-118.41591,283.2533898
1077,93428,Cambria,San Luis Obispo,5859,93428,35.585018,-121.041461,both,33.92735,-118.41591,188.1549996
1078,92861,Villa Park,Orange,5822,92861,33.81763,-117.810046,both,33.92735,-118.41591,35.61170932
1079,93656,Riverdale,Fresno,5806,93656,36.450225,-119.934478,both,33.92735,-118.41591,194.4635162
1080,95619,Diamond Springs,El Dorado,5718,95619,38.680605,-120.814261,both,33.92735,-118.41591,354.8721976
1081,90290,Topanga,Los Angeles,5681,90290,34.107753,-118.616219,both,33.92735,-118.41591,16.95813799
1082,92352,Lake Arrowhead,San Bernardino,5578,92352,34.259971,-117.199381,both,33.92735,-118.41591,73.38080716
1083,95470,Redwood Valley,Mendocino,5561,95470,39.31403,-123.249924,both,33.92735,-118.41591,458.9945352
1084,95709,Camino,El Dorado,5498,95709,38.750132,-120.675412,both,33.92735,-118.41591,356.5086308
1085,95249,San Andreas,Calaveras,5444,95249,38.189115,-120.638708,both,33.92735,-118.41591,319.8772044
1086,93256,Pixley,Tulare,5431,93256,35.960636,-119.312992,both,33.92735,-118.41591,149.5495581
1087,95912,Arbuckle,Colusa,5380,95912,39.016702,-122.062143,both,33.92735,-118.41591,406.1652453
1088,93270,Terra Bella,Tulare,5367,93270,35.952426,-119.072843,both,33.92735,-118.41591,144.9360608
1089,92363,Needles,San Bernardino,5348,92363,34.894366,-114.640335,both,33.92735,-118.41591,225.5735547
1090,93460,Santa Ynez,Santa Barbara,5284,93460,34.653533,-120.007153,both,33.92735,-118.41591,103.8804841
1091,95672,Rescue,El Dorado,5266,95672,38.722374,-120.978633,both,33.92735,-118.41591,361.0545948
1092,96101,Alturas,Modoc,5262,96101,41.452711,-120.53846,both,33.92735,-118.41591,533.2657889
1093,95692,Wheatland,Yuba,5251,95692,39.046931,-121.403091,both,33.92735,-118.41591,391.07115
1094,92315,Big Bear Lake,San Bernardino,5247,92315,34.232796,-116.902863,both,33.92735,-118.41591,89.21636768
1095,93609,Caruthers,Fresno,5177,93609,36.526597,-119.864103,both,33.92735,-118.41591,197.5201869
1096,95446,Guerneville,Sonoma,5168,95446,38.527164,-123.007892,both,33.92735,-118.41591,408.3688819
1097,95231,French Camp,San Joaquin,5165,95231,37.873793,-121.290146,both,33.92735,-118.41591,316.8831818
1098,95666,Pioneer,Amador,5164,95666,38.523861,-120.376629,both,33.92735,-118.41591,336.1999102
1099,92003,Bonsall,San Diego,5160,92003,33.285274,-117.197777,both,33.92735,-118.41591,83.04424274
1100,92590,Temecula,Riverside,5154,92590,33.482811,-117.226126,both,33.92735,-118.41591,75.04810083
1101,92210,Indian Wells,Riverside,5138,92210,33.692217,-116.341248,both,33.92735,-118.41591,120.3336755
1102,95722,Meadow Vista,Placer,5123,95722,39.009801,-121.034707,both,33.92735,-118.41591,380.4745075
1103,95222,Angels Camp,Calaveras,5029,95222,38.072109,-120.631346,both,33.92735,-118.41591,312.3099189
1104,92278,Twentynine Palms,San Bernardino,4890,92278,34.229973,-116.055053,both,33.92735,-118.41591,136.8584257
1105,92823,Brea,Orange,4872,92823,33.928179,-117.809285,both,33.92735,-118.41591,34.8148662
1106,96013,Burney,Shasta,4819,96013,40.973657,-121.692399,both,33.92735,-118.41591,519.4103602
1107,93501,Mojave,Kern,4802,93501,35.067111,-118.184941,both,33.92735,-118.41591,79.92611913
1108,93225,Frazier Park,Kern,4782,93225,34.768503,-119.030293,both,33.92735,-118.41591,67.94020395
1109,95365,Planada,Merced,4775,95365,37.331113,-120.294817,both,33.92735,-118.41591,258.0238291
1110,92121,San Diego,San Diego,4729,92121,32.899592,-117.201203,both,33.92735,-118.41591,99.8572713
1111,93272,Tipton,Tulare,4707,93272,36.047414,-119.344304,both,33.92735,-118.41591,155.788513
1112,94005,Brisbane,San Mateo,4697,94005,37.688826,-122.408935,both,33.92735,-118.41591,343.2263084
1113,96088,Shingletown,Shasta,4690,96088,40.51087,-121.876112,both,33.92735,-118.41591,493.5257497
1114,95685,Sutter Creek,Amador,4665,95685,38.434483,-120.761659,both,33.92735,-118.41591,338.1017697
1115,94951,Penngrove,Sonoma,4574,94951,38.320861,-122.646138,both,33.92735,-118.41591,384.8695159
1116,92397,Wrightwood,San Bernardino,4562,92397,34.374009,-117.628429,both,33.92735,-118.41591,54.64654394
1117,92539,Anza,Riverside,4557,92539,33.527867,-116.64762,both,33.92735,-118.41591,105.4062941
1118,95228,Copperopolis,Calaveras,4541,95228,37.90723,-120.688307,both,33.92735,-118.41591,303.2547936
1119,96064,Montague,Siskiyou,4533,96064,41.754853,-122.365534,both,33.92735,-118.41591,582.627779
1120,95328,Keyes,Stanislaus,4480,95328,37.558453,-120.90988,both,33.92735,-118.41591,287.512312
1121,93451,San Miguel,San Luis Obispo,4477,93451,35.886767,-120.608661,both,33.92735,-118.41591,183.9392053
1122,92382,Running Springs,San Bernardino,4462,92382,34.205287,-117.117403,both,33.92735,-118.41591,76.84413297
1123,95938,Durham,Butte,4446,95938,39.604713,-121.795288,both,33.92735,-118.41591,434.9547687
1124,91906,Campo,San Diego,4428,91906,32.654821,-116.465541,both,33.92735,-118.41591,143.0424289
1125,95614,Cool,El Dorado,4359,95614,38.886238,-120.979699,both,33.92735,-118.41591,371.4548949
1126,95665,Pine Grove,Amador,4303,95665,38.40065,-120.648462,both,33.92735,-118.41591,333.546475
1127,93202,Armona,Kings,4273,93202,36.313344,-119.708452,both,33.92735,-118.41591,180.5028354
1128,95004,Aromas,Monterey,4218,95004,36.874755,-121.630732,both,33.92735,-118.41591,272.7474488
1129,95045,San Juan Bautista,San Benito,4217,95045,36.825745,-121.518587,both,33.92735,-118.41591,266.0626015
1130,93235,Ivanhoe,Tulare,4215,93235,36.389827,-119.219896,both,33.92735,-118.41591,176.2843296
1131,95236,Linden,San Joaquin,4199,95236,38.02973,-121.02389,both,33.92735,-118.41591,319.0592772
1132,95633,Garden Valley,El Dorado,4188,95633,38.840217,-120.829757,both,33.92735,-118.41591,365.3870793
1133,95655,Mather,Sacramento,4156,95655,38.549228,-121.278598,both,33.92735,-118.41591,357.3019628
1134,94129,San Francisco,San Francisco,4136,94129,37.797336,-122.464462,both,33.92735,-118.41591,350.8503264
1135,93660,San Joaquin,Fresno,4090,93660,36.585446,-120.173897,both,33.92735,-118.41591,208.9410592
1136,93953,Pebble Beach,Monterey,4028,93953,36.585219,-121.945282,both,33.92735,-118.41591,271.129512
1137,95247,Murphys,Calaveras,4024,95247,38.138539,-120.452903,both,33.92735,-118.41591,312.7434434
1138,91708,Chino,San Bernardino,4009,91708,33.952902,-117.639325,both,33.92735,-118.41591,44.59751612
1139,95379,Tuolumne,Tuolumne,4003,95379,37.939765,-120.188046,both,33.92735,-118.41591,294.7227097
1140,96073,Palo Cedro,Shasta,3980,96073,40.603066,-122.186657,both,33.92735,-118.41591,506.1124972
1141,90704,Avalon,Los Angeles,3979,90704,33.399248,-118.435601,both,33.92735,-118.41591,36.54502654
1142,94508,Angwin,Napa,3935,94508,38.576618,-122.444388,both,33.92735,-118.41591,392.2031621
1143,93675,Squaw Valley,Fresno,3905,93675,36.724723,-119.192779,both,33.92735,-118.41591,198.3890686
1144,96055,Los Molinos,Tehama,3866,96055,40.103236,-122.074735,both,33.92735,-118.41591,472.4350389
1145,95053,Santa Clara,Santa Clara,3862,95053,37.348723,-121.937557,both,33.92735,-118.41591,308.4765217
1146,94304,Palo Alto,Santa Clara,3852,94304,37.374707,-122.181698,both,33.92735,-118.41591,318.7679842
1147,94535,Travis Afb,Solano,3842,94535,38.282221,-121.924715,both,33.92735,-118.41591,359.3422794
1148,90010,Los Angeles,Los Angeles,3822,90010,34.062148,-118.315889,both,33.92735,-118.41591,10.94665866
1149,95627,Esparto,Yolo,3802,95627,38.734513,-122.025346,both,33.92735,-118.41591,388.5095196
1150,90089,Los Angeles,Los Angeles,3786,90089,34.020221,-118.286035,both,33.92735,-118.41591,9.836680955
1151,95423,Clearlake Oaks,Lake,3751,95423,39.064446,-122.626701,both,33.92735,-118.41591,425.4004148
1152,92140,San Diego,San Diego,3737,92140,32.739496,-117.197401,both,33.92735,-118.41591,108.2049285
1153,95917,Biggs,Butte,3717,95917,39.409686,-121.756653,both,33.92735,-118.41591,421.9838569
1154,95623,El Dorado,El Dorado,3665,95623,38.603602,-120.85703,both,33.92735,-118.41591,350.887131
1155,95237,Lockeford,San Joaquin,3639,95237,38.161879,-121.149837,both,33.92735,-118.41591,330.3541548
1156,96035,Gerber,Tehama,3629,96035,40.045637,-122.184859,both,33.92735,-118.41591,471.5186983
1157,95383,Twain Harte,Tuolumne,3611,95383,38.11276,-120.225746,both,33.92735,-118.41591,306.6689836
1158,94111,San Francisco,San Francisco,3611,94111,37.799367,-122.398407,both,33.92735,-118.41591,348.5757425
1159,95258,Woodbridge,San Joaquin,3599,95258,38.173556,-121.312247,both,33.92735,-118.41591,335.350285
1160,96143,Kings Beach,Placer,3585,96143,39.254453,-120.022185,both,33.92735,-118.41591,379.0861017
1161,96093,Weaverville,Trinity,3570,96093,40.765478,-122.941428,both,33.92735,-118.41591,534.2426984
1162,95634,Georgetown,El Dorado,3559,95634,38.936904,-120.772283,both,33.92735,-118.41591,370.4406475
1163,93523,Edwards,Kern,3556,93523,34.957206,-117.827391,both,33.92735,-118.41591,78.74615063
1164,95321,Groveland,Tuolumne,3541,95321,37.864258,-120.004543,both,33.92735,-118.41591,286.4709013
1165,93602,Auberry,Fresno,3530,93602,37.028835,-119.316654,both,33.92735,-118.41591,220.43586
1166,93242,Laton,Fresno,3474,93242,36.442077,-119.727734,both,33.92735,-118.41591,189.0800029
1167,95546,Hoopa,Humboldt,3466,95546,41.092825,-123.675802,both,33.92735,-118.41591,573.2365463
1168,94038,Moss Beach,San Mateo,3450,94038,37.526902,-122.512164,both,33.92735,-118.41591,338.877605
1169,92661,Newport Beach,Orange,3445,92661,33.601984,-117.913001,both,33.92735,-118.41591,36.64267585
1170,95562,Rio Dell,Humboldt,3401,95562,40.472423,-124.12184,both,33.92735,-118.41591,550.8564544
1171,93437,Lompoc,Santa Barbara,3387,93437,34.737964,-120.543739,both,33.92735,-118.41591,133.8402883
1172,93265,Springville,Tulare,3379,93265,36.245404,-118.693313,both,33.92735,-118.41591,161.1004132
1173,93921,Carmel,Monterey,3316,93921,36.553175,-121.92396,both,33.92735,-118.41591,268.7727602
1174,94525,Crockett,Contra Costa,3290,94525,38.052951,-122.232094,both,33.92735,-118.41591,356.3489524
1175,96114,Janesville,Lassen,3267,96114,40.296745,-120.499838,both,33.92735,-118.41591,455.261633
1176,96122,Portola,Plumas,3266,96122,39.825228,-120.477053,both,33.92735,-118.41591,423.5443816
1177,95982,Sutter,Sutter,3259,95982,39.172726,-121.805819,both,33.92735,-118.41591,408.7056431
1178,91330,Northridge,Los Angeles,3257,91330,34.247532,-118.526076,both,33.92735,-118.41591,23.02773375
1179,96137,Westwood,Lassen,3252,96137,40.270731,-121.039461,both,33.92735,-118.41591,461.9467015
1180,95457,Lower Lake,Lake,3227,95457,38.882973,-122.53272,both,33.92735,-118.41591,412.2108279
1181,93066,Somis,Ventura,3220,93066,34.297699,-119.014558,both,33.92735,-118.41591,42.79544686
1182,95442,Glen Ellen,Sonoma,3213,95442,38.371538,-122.487307,both,33.92735,-118.41591,382.260379
1183,93650,Fresno,Fresno,3173,93650,36.840813,-119.799812,both,33.92735,-118.41591,216.0921852
1184,94964,San Quentin,Marin,3155,94964,37.943257,-122.492151,both,33.92735,-118.41591,359.4536914
1185,95684,Somerset,El Dorado,3129,95684,38.592309,-120.584657,both,33.92735,-118.41591,344.5580622
1186,94599,Yountville,Napa,3108,94599,38.409878,-122.361511,both,33.92735,-118.41591,380.2559509
1187,92256,Morongo Valley,San Bernardino,3100,92256,34.077059,-116.606626,both,33.92735,-118.41591,104.2600223
1188,92536,Aguanga,Riverside,3076,92536,33.492391,-116.837955,both,33.92735,-118.41591,95.64498099
1189,94130,San Francisco,San Francisco,3008,94130,37.820661,-122.369655,both,33.92735,-118.41591,348.6636119
1190,95458,Lucerne,Lake,2960,95458,39.161278,-122.745312,both,33.92735,-118.41591,434.5327674
1191,90021,Los Angeles,Los Angeles,2945,90021,34.029036,-118.23787,both,33.92735,-118.41591,12.39959722
1192,96041,Hayfork,Trinity,2934,96041,40.525724,-123.193917,both,33.92735,-118.41591,526.6081325
1193,95918,Browns Valley,Yuba,2915,95918,39.301229,-121.337929,both,33.92735,-118.41591,405.4908692
1194,95536,Ferndale,Humboldt,2899,95536,40.523099,-124.326421,both,33.92735,-118.41591,560.1249872
1195,93430,Cayucos,San Luis Obispo,2847,93430,35.484966,-120.944417,both,33.92735,-118.41591,179.6495149
1196,94720,Berkeley,Alameda,2845,94720,37.873832,-122.254944,both,33.92735,-118.41591,347.4531835
1197,93643,North Fork,Madera,2783,93643,37.224696,-119.470738,both,33.92735,-118.41591,235.65716
1198,92365,Newberry Springs,San Bernardino,2733,92365,34.899991,-116.654532,both,33.92735,-118.41591,120.9411855
1199,90058,Los Angeles,Los Angeles,2718,90058,34.002844,-118.2164,both,33.92735,-118.41591,12.57998643
1200,92230,Cabazon,Riverside,2705,92230,33.910412,-116.765723,both,33.92735,-118.41591,94.7221312
1201,95951,Hamilton City,Glenn,2686,95951,39.722512,-122.004433,both,33.92735,-118.41591,447.2695443
1202,93532,Lake Hughes,Los Angeles,2683,93532,34.689848,-118.533689,both,33.92735,-118.41591,53.167537
1203,95223,Arnold,Calaveras,2666,95223,38.433968,-119.968436,both,33.92735,-118.41591,323.5216857
1204,92061,Pauma Valley,San Diego,2660,92061,33.298504,-116.924783,both,33.92735,-118.41591,96.27606505
1205,96032,Fort Jones,Siskiyou,2653,96032,41.609516,-122.963525,both,33.92735,-118.41591,586.4230158
1206,95485,Upper Lake,Lake,2650,95485,39.225478,-122.922912,both,33.92735,-118.41591,443.6596238
1207,92275,Salton City,Imperial,2632,92275,33.292095,-115.844166,both,33.92735,-118.41591,154.5174112
1208,92036,Julian,San Diego,2593,92036,33.022474,-116.493688,both,33.92735,-118.41591,127.3398838
1209,92281,Westmorland,Imperial,2591,92281,33.051757,-115.608752,both,33.92735,-118.41591,172.8767158
1210,93616,Del Rey,Fresno,2582,93616,36.655353,-119.593861,both,33.92735,-118.41591,200.0598372
1211,95428,Covelo,Mendocino,2580,95428,39.824803,-123.179609,both,33.92735,-118.41591,485.4719285
1212,93453,Santa Margarita,San Luis Obispo,2578,93453,35.303925,-120.256566,both,33.92735,-118.41591,141.5707013
1213,95329,La Grange,Stanislaus,2570,95329,37.666587,-120.411517,both,33.92735,-118.41591,281.8040823
1214,95461,Middletown,Lake,2567,95461,38.752774,-122.557196,both,33.92735,-118.41591,405.6403581
1215,95333,Le Grand,Merced,2539,95333,37.242232,-120.240442,both,33.92735,-118.41591,251.1882873
1216,92662,Newport Beach,Orange,2519,92662,33.605086,-117.892319,both,33.92735,-118.41591,37.45977784
1217,92549,Idyllwild,Riverside,2517,92549,33.768539,-116.753396,both,33.92735,-118.41591,96.13134153
1218,95460,Mendocino,Mendocino,2508,95460,39.305245,-123.748616,both,33.92735,-118.41591,475.2063684
1219,95464,Nice,Lake,2505,95464,39.128363,-122.849302,both,33.92735,-118.41591,435.9019251
1220,94037,Montara,San Mateo,2504,94037,37.554298,-122.496632,both,33.92735,-118.41591,339.6563747
1221,95663,Penryn,Placer,2493,95663,38.855811,-121.182313,both,33.92735,-118.41591,374.0187392
1222,93252,Maricopa,Kern,2488,93252,34.710034,-119.243808,both,33.92735,-118.41591,71.8848482
1223,93271,Three Rivers,Tulare,2479,93271,36.469275,-118.800919,both,33.92735,-118.41591,177.1593593
1224,93285,Wofford Heights,Kern,2477,93285,35.715258,-118.507027,both,33.92735,-118.41591,123.7731051
1225,93261,Richgrove,Tulare,2434,93261,35.808535,-119.128083,both,33.92735,-118.41591,136.2476195
1226,92285,Landers,San Bernardino,2430,92285,34.340222,-116.540435,both,33.92735,-118.41591,111.1051814
1227,90067,Los Angeles,Los Angeles,2428,90067,34.057597,-118.413998,both,33.92735,-118.41591,9.00951337
1228,93626,Friant,Fresno,2427,93626,37.043286,-119.691306,both,33.92735,-118.41591,227.1690794
1229,93667,Tollhouse,Fresno,2405,93667,36.95594,-119.335294,both,33.92735,-118.41591,215.7875096
1230,96020,Chester,Plumas,2369,96020,40.39796,-121.298528,both,33.92735,-118.41591,474.8448959
1231,95002,Alviso,Santa Clara,2348,95002,37.438672,-122.011582,both,33.92735,-118.41591,315.8427512
1232,95570,Trinidad,Humboldt,2338,95570,41.080058,-124.156283,both,33.92735,-118.41591,586.1641204
1233,96027,Etna,Siskiyou,2327,96027,41.399483,-123.068855,both,33.92735,-118.41591,575.9750599
1234,95669,Plymouth,Amador,2315,95669,38.482619,-120.899472,both,33.92735,-118.41591,344.1784434
1235,92004,Borrego Springs,San Diego,2299,92004,33.142077,-116.106046,both,33.92735,-118.41591,143.8198438
1236,93283,Weldon,Kern,2261,93283,35.592099,-118.297698,both,33.92735,-118.41591,115.3420929
1237,95445,Gualala,Mendocino,2257,95445,38.83252,-123.472532,both,33.92735,-118.41591,440.7439552
1238,92401,San Bernardino,San Bernardino,2257,92401,34.104794,-117.29215,both,33.92735,-118.41591,65.58511141
1239,92386,Sugarloaf,San Bernardino,2248,92386,34.237229,-116.827695,both,33.92735,-118.41591,93.47306843
1240,95465,Occidental,Sonoma,2244,95465,38.421934,-123.063911,both,33.92735,-118.41591,404.8334478
1241,93516,Boron,Kern,2244,93516,35.002282,-117.629941,both,33.92735,-118.41591,86.81445582
1242,95690,Walnut Grove,Sacramento,2215,95690,38.199576,-121.618273,both,33.92735,-118.41591,345.453072
1243,92398,Yermo,San Bernardino,2195,92398,34.91588,-116.865561,both,33.92735,-118.41591,111.7990938
1244,94511,Bethel Island,Contra Costa,2161,94511,38.028939,-121.640521,both,33.92735,-118.41591,336.1872195
1245,96145,Tahoe City,Placer,2147,96145,39.148285,-120.170923,both,33.92735,-118.41591,374.033966
1246,96025,Dunsmuir,Siskiyou,2126,96025,41.209942,-122.307935,both,33.92735,-118.41591,546.8856917
1247,95638,Herald,Sacramento,2126,95638,38.313448,-121.123886,both,33.92735,-118.41591,338.9654698
1248,95454,Laytonville,Mendocino,2107,95454,39.806096,-123.516147,both,33.92735,-118.41591,494.7560546
1249,95113,San Jose,Santa Clara,2107,95113,37.333694,-121.891002,both,33.92735,-118.41591,306.0163052
1250,91962,Pine Valley,San Diego,2106,91962,32.735124,-116.415161,both,33.92735,-118.41591,142.0118226
1251,93925,Chualar,Monterey,2073,93925,36.588003,-121.398912,both,33.92735,-118.41591,249.4743138
1252,92676,Silverado,Orange,2068,92676,33.752476,-117.612554,both,33.92735,-118.41591,47.71148181
1253,96134,Tulelake,Siskiyou,2059,96134,41.767323,-121.440546,both,33.92735,-118.41591,566.767966
1254,95372,Soulsbyville,Tuolumne,2056,95372,37.991289,-120.262791,both,33.92735,-118.41591,299.487069
